transaction_id;new_product_id;customer_id;transaction_date;online_order;order_status
12909;0_OHM Cycles_high_large_12,01 ;1691;43062;True;Approved
12910;43_Solex_medium_medium_1151,96 ;1831;42752;True;Approved
12911;95_Giant Bicycles_medium_large_569,56 ;1475;42819;True;Approved
12912;0____675,28 ;2205;42766;True;Approved
12913;52_OHM Cycles_medium_medium_1280,28 ;1887;42982;False;Approved
12914;0_OHM Cycles_medium_medium_235,63 ;3312;42760;True;Approved
12915;88_Norco Bicycles_medium_medium_1198,46 ;3171;42753;False;Approved
12916;4_Solex_medium_medium_1483,2 ;1904;43032;True;Approved
12917;83_Solex_medium_large_2083,94 ;1291;42859;True;Approved
12918;29_WeareA2B_medium_medium_1065,03 ;2325;43087;;Approved
12919;16_Norco Bicycles_high_small_1661,92 ;3466;43031;False;Approved
12920;83_Solex_medium_large_2083,94 ;2400;43064;False;Approved
12921;1_Giant Bicycles_medium_medium_1403,5 ;630;43046;False;Approved
12922;14_Solex_high_large_1842,92 ;2006;42952;True;Approved
12923;39_Giant Bicycles_medium_large_1812,75 ;3067;43026;False;Approved
12924;13_Solex_medium_medium_1577,53 ;1165;42983;True;Approved
12925;99_Trek Bicycles_low_small_1720,7 ;177;42963;False;Approved
12926;87_Giant Bicycles_high_medium_1179 ;370;42777;False;Approved
12927;76_WeareA2B_low_medium_642,31 ;176;43077;False;Approved
12928;0_Trek Bicycles_medium_medium_499,53 ;1493;43079;False;Approved
12929;66_Giant Bicycles_low_small_590,26 ;944;42785;True;Approved
12930;92_WeareA2B_medium_small_1415,01 ;2836;42768;;Approved
12931;12_WeareA2B_medium_medium_1231,15 ;1598;42821;False;Approved
12932;63_WeareA2B_medium_medium_1992,93 ;275;42879;False;Approved
12933;52_OHM Cycles_medium_medium_1280,28 ;454;42946;True;Approved
12934;0_OHM Cycles_low_medium_71,16 ;1009;42889;;Approved
12935;5_Trek Bicycles_low_medium_574,64 ;703;43086;True;Approved
12936;85_WeareA2B_medium_medium_1228,07 ;2909;42763;False;Approved
12937;96_Giant Bicycles_medium_large_1635,3 ;1640;42940;True;Approved
12938;92_WeareA2B_medium_large_1890,39 ;2189;42825;False;Approved
12939;54_WeareA2B_medium_medium_1807,45 ;2476;42880;False;Approved
12940;99_OHM Cycles_medium_medium_1227,34 ;1301;42952;True;Approved
12941;0_Giant Bicycles_medium_medium_230,91 ;1103;43045;False;Approved
12942;34_Norco Bicycles_high_large_774,53 ;3034;43051;True;Approved
12943;37_OHM Cycles_low_medium_1793,43 ;1748;42798;True;Approved
12944;3_Trek Bicycles_medium_large_2091,47 ;2932;42769;False;Approved
12945;0_Solex_medium_medium_416,98 ;2827;42771;False;Approved
12946;33_Giant Bicycles_medium_small_1311,44 ;3219;42894;True;Approved
12947;58_OHM Cycles_medium_medium_912,52 ;2833;42884;False;Approved
12948;0_Trek Bicycles_high_medium_495,72 ;2332;42932;True;Approved
12949;84_Trek Bicycles_medium_medium_290,62 ;1240;43080;True;Approved
12950;81_Norco Bicycles_medium_small_586,45 ;766;42823;True;Approved
12951;0_Trek Bicycles_medium_medium_290,62 ;3451;42907;False;Approved
12952;60_Giant Bicycles_high_small_1977,36 ;2562;42848;False;Approved
12953;100_Norco Bicycles_medium_medium_1036,59 ;47;42969;False;Approved
12954;77_Norco Bicycles_medium_large_1240,31 ;3;42830;False;Approved
12955;3_Trek Bicycles_medium_large_2091,47 ;1264;42793;False;Approved
12956;81_Norco Bicycles_medium_small_586,45 ;1318;43013;False;Approved
12957;0_Giant Bicycles_medium_large_569,56 ;1405;43015;True;Approved
12958;44_WeareA2B_medium_medium_1769,64 ;942;42886;False;Approved
12959;6_Solex_high_medium_748,17 ;2697;42813;True;Approved
12960;22_Solex_medium_medium_575,27 ;2433;42804;True;Approved
12961;11_Giant Bicycles_high_medium_1274,93 ;1641;42793;False;Approved
12962;2_Solex_medium_medium_71,49 ;1522;42764;True;Approved
12963;99_OHM Cycles_medium_medium_1227,34 ;2685;42827;True;Approved
12964;63_Solex_medium_medium_1483,2 ;517;42925;False;Approved
12965;88_Norco Bicycles_high_small_1661,92 ;2812;42808;False;Approved
12966;0_Solex_medium_medium_71,49 ;1724;42847;True;Approved
12967;99_Trek Bicycles_low_small_1720,7 ;1198;43031;True;Approved
12968;32_Giant Bicycles_medium_medium_642,7 ;2947;42949;False;Approved
12969;0____487,8 ;234;42833;True;Approved
12970;9_OHM Cycles_medium_medium_742,54 ;3061;42954;False;Approved
12971;86_OHM Cycles_medium_medium_235,63 ;1969;43082;True;Approved
12972;13_Solex_medium_medium_1163,89 ;499;42757;False;Approved
12973;70_Trek Bicycles_high_medium_495,72 ;2963;42886;False;Approved
12974;25_Giant Bicycles_medium_medium_1538,99 ;1068;42972;False;Approved
12975;39_Giant Bicycles_medium_large_1812,75 ;145;43054;False;Approved
12976;91_Solex_medium_medium_100,35 ;1948;42872;False;Approved
12977;31_Giant Bicycles_medium_medium_230,91 ;3391;43047;True;Approved
12978;40_OHM Cycles_high_medium_1458,17 ;1950;42971;False;Approved
12979;4_Giant Bicycles_high_medium_1129,13 ;1546;42758;True;Approved
12980;1_Giant Bicycles_medium_medium_1403,5 ;1199;42825;False;Approved
12981;72_Norco Bicycles_medium_medium_360,4 ;1178;43028;False;Approved
12982;3_Trek Bicycles_medium_large_2091,47 ;1503;42893;False;Approved
12983;12_WeareA2B_medium_medium_1231,15 ;721;43095;False;Approved
12984;77_Norco Bicycles_medium_large_1240,31 ;143;42761;True;Approved
12985;17_Solex_high_medium_1024,66 ;2212;42920;True;Approved
12986;0_OHM Cycles_medium_medium_183,86 ;993;42895;True;Approved
12987;0_Norco Bicycles_low_medium_363,01 ;1357;42887;True;Approved
12988;40_Trek Bicycles_medium_large_1894,19 ;2492;42959;True;Approved
12989;11_Giant Bicycles_high_medium_1274,93 ;1404;42834;True;Approved
12990;43_Solex_medium_medium_1151,96 ;2113;42915;False;Approved
12991;0_Solex_medium_medium_71,49 ;1650;42864;False;Approved
12992;30_Solex_high_medium_748,17 ;3291;42924;True;Approved
12993;59_WeareA2B_medium_small_1415,01 ;979;42791;True;Approved
12994;95_Giant Bicycles_medium_large_569,56 ;2245;43025;True;Approved
12995;8_Solex_medium_small_1703,52 ;1176;42972;False;Approved
12996;47_Trek Bicycles_low_small_1720,7 ;1597;42834;True;Approved
12997;50_Giant Bicycles_medium_medium_642,7 ;963;42927;False;Approved
12998;86_OHM Cycles_medium_medium_235,63 ;856;42919;True;Approved
12999;40_OHM Cycles_high_medium_1458,17 ;2551;42834;False;Approved
13000;41_Solex_medium_medium_416,98 ;1762;42886;True;Approved
13001;63_Solex_medium_medium_1483,2 ;1868;43073;True;Approved
13002;30_Solex_high_medium_748,17 ;499;43044;True;Approved
13003;8_Solex_medium_small_1703,52 ;1644;42836;False;Approved
13004;78_Giant Bicycles_medium_large_1765,3 ;3217;43005;True;Approved
13005;98_Trek Bicycles_high_medium_358,39 ;233;42870;True;Approved
13006;21_WeareA2B_medium_medium_1466,68 ;2277;43063;True;Approved
13007;82_Norco Bicycles_high_medium_1148,64 ;28;42932;False;Approved
13008;88_Norco Bicycles_medium_medium_1198,46 ;2976;42849;False;Approved
13009;17_Solex_high_medium_1024,66 ;1818;42916;False;Approved
13010;0_Solex_medium_large_202,62 ;1966;42803;False;Approved
13011;0____1292,13 ;1492;43094;True;Approved
13012;90_Norco Bicycles_low_medium_363,01 ;1587;42827;True;Approved
13013;16_Norco Bicycles_high_small_1661,92 ;2001;42866;True;Approved
13014;13_Solex_medium_medium_1577,53 ;1667;43023;False;Approved
13015;58_OHM Cycles_medium_medium_912,52 ;2620;43016;False;Approved
13016;78_Giant Bicycles_medium_large_1765,3 ;2464;43044;False;Approved
13017;57_WeareA2B_medium_large_1890,39 ;757;42964;True;Approved
13018;6_OHM Cycles_high_medium_227,88 ;2454;42916;False;Approved
13019;96_WeareA2B_low_small_1172,78 ;2484;42799;False;Approved
13020;30_Solex_high_medium_748,17 ;1899;43016;False;Approved
13021;93_WeareA2B_medium_medium_1065,03 ;1294;42923;False;Approved
13022;99_Trek Bicycles_low_small_1720,7 ;2419;42849;True;Approved
13023;51_OHM Cycles_high_medium_2005,66 ;2523;43023;True;Approved
13024;85_WeareA2B_medium_medium_1228,07 ;566;43047;True;Approved
13025;0____1578,52 ;507;42938;;Approved
13026;0_Solex_medium_medium_71,49 ;2981;43047;True;Approved
13027;31_Giant Bicycles_medium_medium_230,91 ;3182;43015;False;Approved
13028;0____922,15 ;255;42791;True;Approved
13029;0_Norco Bicycles_medium_medium_544,05 ;1659;42891;True;Approved
13030;44_WeareA2B_medium_medium_1769,64 ;435;42768;False;Approved
13031;95_OHM Cycles_low_medium_1073,07 ;1945;42890;False;Approved
13032;96_WeareA2B_low_small_1172,78 ;2864;42877;False;Approved
13033;49_Trek Bicycles_medium_medium_533,51 ;2643;42851;False;Approved
13034;58_OHM Cycles_medium_medium_912,52 ;1882;42822;True;Approved
13035;28_Norco Bicycles_medium_small_1216,14 ;2383;42871;True;Approved
13036;47_Trek Bicycles_low_small_1720,7 ;3029;42744;False;Approved
13037;17_Solex_high_medium_1024,66 ;1302;42815;True;Approved
13038;12_Giant Bicycles_medium_large_1765,3 ;1823;42739;False;Approved
13039;59_Solex_medium_large_1061,56 ;1668;42943;False;Approved
13040;99_OHM Cycles_medium_medium_1227,34 ;1999;42872;True;Approved
13041;44_WeareA2B_medium_medium_1769,64 ;2600;42762;False;Approved
13042;92_WeareA2B_medium_small_1415,01 ;740;42938;True;Approved
13043;0_Solex_medium_medium_71,49 ;337;43025;False;Approved
13044;86_OHM Cycles_medium_medium_235,63 ;2696;42948;True;Approved
13045;22_WeareA2B_medium_medium_60,34 ;2461;42794;False;Approved
13046;7_Trek Bicycles_low_medium_980,37 ;1361;43071;True;Approved
13047;0_Norco Bicycles_medium_medium_360,4 ;246;43025;False;Approved
13048;25_Giant Bicycles_medium_medium_1538,99 ;2594;42826;True;Approved
13049;72_OHM Cycles_medium_medium_912,52 ;2122;43091;False;Approved
13050;98_Trek Bicycles_high_medium_358,39 ;1658;42768;False;Approved
13051;82_Norco Bicycles_high_medium_1148,64 ;2763;42987;True;Approved
13052;12_WeareA2B_medium_medium_1231,15 ;3201;42775;True;Approved
13053;18_Solex_medium_medium_575,27 ;2956;42974;True;Approved
13054;59_Solex_medium_large_1061,56 ;1591;43070;True;Approved
13055;82_Norco Bicycles_high_medium_1148,64 ;674;42819;False;Approved
13056;77_Norco Bicycles_medium_large_1240,31 ;2884;42869;True;Approved
13057;78_Giant Bicycles_medium_large_1765,3 ;280;43039;;Approved
13058;96_WeareA2B_low_small_1172,78 ;5;42881;True;Approved
13059;0_Solex_medium_medium_416,98 ;2059;42906;False;Approved
13060;46_Solex_low_medium_1289,85 ;509;42745;True;Approved
13061;66_Giant Bicycles_low_small_590,26 ;2014;43007;False;Approved
13062;45_Solex_medium_medium_441,49 ;2328;42948;False;Approved
13063;3_Trek Bicycles_medium_large_2091,47 ;2592;42892;True;Approved
13064;43_Solex_medium_medium_1151,96 ;295;42965;True;Approved
13065;65_WeareA2B_medium_medium_1807,45 ;3196;42864;False;Approved
13066;38_Solex_medium_medium_1577,53 ;3120;42755;True;Approved
13067;45_Solex_medium_medium_441,49 ;84;42756;False;Approved
13068;66_Giant Bicycles_low_small_590,26 ;2710;42853;True;Approved
13069;79_Solex_medium_large_2083,94 ;2588;42921;False;Approved
13070;15_Norco Bicycles_low_medium_958,74 ;3047;43065;False;Approved
13071;100_Norco Bicycles_medium_medium_1036,59 ;2060;42996;True;Approved
13072;71_Solex_high_large_1842,92 ;679;42781;True;Approved
13073;9_OHM Cycles_medium_medium_742,54 ;530;42937;False;Approved
13074;41_Solex_medium_medium_416,98 ;3402;42971;True;Approved
13075;32_Giant Bicycles_medium_medium_642,7 ;1462;42973;True;Approved
13076;92_WeareA2B_medium_small_1415,01 ;558;42935;True;Approved
13077;77_Norco Bicycles_medium_large_1240,31 ;1627;43075;True;Approved
13078;68_OHM Cycles_medium_medium_1636,9 ;1043;42795;False;Approved
13079;4_Solex_medium_medium_1483,2 ;1817;42978;False;Approved
13080;35_Giant Bicycles_medium_medium_1403,5 ;429;42944;False;Approved
13081;24_Solex_medium_large_1777,8 ;1723;43020;False;Approved
13082;41_Solex_medium_medium_416,98 ;2566;42988;True;Approved
13083;87_OHM Cycles_medium_medium_1636,9 ;2180;42746;True;Approved
13084;77_WeareA2B_medium_medium_1769,64 ;2149;43053;True;Cancelled
13085;15_Norco Bicycles_low_medium_958,74 ;1818;42826;True;Approved
13086;1_Giant Bicycles_medium_medium_1403,5 ;2806;42772;False;Approved
13087;17_Solex_high_medium_1024,66 ;3077;42839;True;Approved
13088;1_Giant Bicycles_medium_medium_1403,5 ;2402;43021;True;Approved
13089;82_Norco Bicycles_high_medium_1148,64 ;719;42747;True;Approved
13090;65_WeareA2B_medium_medium_1807,45 ;2680;43083;False;Approved
13091;4_Giant Bicycles_high_medium_1129,13 ;2338;42946;False;Approved
13092;54_WeareA2B_medium_medium_1807,45 ;1572;42868;False;Approved
13093;66_Giant Bicycles_low_small_590,26 ;3030;43075;False;Approved
13094;56_OHM Cycles_medium_medium_183,86 ;1825;42926;True;Approved
13095;29_Norco Bicycles_medium_medium_543,39 ;3286;42905;False;Approved
13096;97_Solex_medium_large_202,62 ;2509;42990;False;Approved
13097;3_Trek Bicycles_medium_large_2091,47 ;691;42897;True;Approved
13098;51_OHM Cycles_high_medium_2005,66 ;2366;42925;True;Approved
13099;27_Trek Bicycles_medium_medium_499,53 ;1337;42921;True;Approved
13100;90_Solex_low_medium_945,04 ;344;42778;True;Approved
13101;12_Giant Bicycles_medium_large_1765,3 ;1357;42887;True;Approved
13102;39_Giant Bicycles_medium_large_1812,75 ;2515;43075;True;Approved
13103;50_WeareA2B_medium_small_175,89 ;3012;42780;True;Approved
13104;100_Norco Bicycles_medium_medium_1036,59 ;384;42945;False;Approved
13105;24_Solex_medium_large_1777,8 ;727;42999;False;Approved
13106;1_Giant Bicycles_medium_medium_1403,5 ;3351;42925;True;Approved
13107;69_Giant Bicycles_medium_medium_792,9 ;3340;42763;False;Approved
13108;24_Solex_medium_large_1777,8 ;3377;42802;False;Approved
13109;18_Norco Bicycles_high_medium_1148,64 ;767;42880;False;Approved
13110;26_WeareA2B_medium_medium_1992,93 ;381;42769;False;Approved
13111;81_Norco Bicycles_medium_small_586,45 ;2067;42948;True;Approved
13112;65_WeareA2B_medium_medium_1807,45 ;630;42952;False;Approved
13113;10_WeareA2B_medium_medium_1466,68 ;1008;43082;False;Approved
13114;95_Giant Bicycles_medium_large_569,56 ;2710;42951;False;Approved
13115;89_WeareA2B_medium_large_1362,99 ;2156;42986;False;Approved
13116;0_OHM Cycles_low_medium_71,16 ;1004;42886;True;Approved
13117;3_Trek Bicycles_medium_large_2091,47 ;195;42802;False;Approved
13118;0_Norco Bicycles_medium_medium_544,05 ;216;42843;False;Approved
13119;35_Trek Bicycles_low_medium_1057,51 ;3395;43053;False;Approved
13120;5_Trek Bicycles_low_medium_574,64 ;3392;43025;False;Approved
13121;53_OHM Cycles_medium_medium_795,34 ;1510;42780;True;Approved
13122;96_WeareA2B_low_small_1172,78 ;204;43072;True;Approved
13123;2_Solex_medium_medium_71,49 ;1289;42815;False;Approved
13124;63_Solex_medium_medium_1483,2 ;320;42950;False;Approved
13125;61_Norco Bicycles_medium_small_586,45 ;3382;42942;False;Approved
13126;29_Norco Bicycles_medium_medium_543,39 ;1504;43094;True;Approved
13127;64_Trek Bicycles_medium_large_1469,44 ;1363;42926;False;Approved
13128;69_Norco Bicycles_medium_large_1240,31 ;2033;42775;False;Approved
13129;2_Solex_medium_medium_71,49 ;1239;42934;False;Approved
13130;0_Giant Bicycles_medium_medium_230,91 ;234;43088;False;Approved
13131;54_WeareA2B_medium_medium_1292,84 ;2338;42800;True;Approved
13132;99_Trek Bicycles_low_small_1720,7 ;428;42815;False;Approved
13133;17_Solex_high_medium_1024,66 ;2839;42881;False;Approved
13134;22_Solex_medium_medium_575,27 ;752;42792;False;Approved
13135;55_Trek Bicycles_medium_large_1894,19 ;1149;42834;False;Approved
13136;29_Norco Bicycles_medium_medium_543,39 ;154;43028;True;Approved
13137;84_Trek Bicycles_medium_medium_290,62 ;3420;42940;False;Approved
13138;10_WeareA2B_medium_medium_1466,68 ;2528;43016;False;Approved
13139;2_Giant Bicycles_low_small_590,26 ;237;42792;True;Approved
13140;49_Trek Bicycles_medium_medium_533,51 ;3158;43083;False;Approved
13141;0____122,74 ;2255;42947;False;Approved
13142;53_OHM Cycles_medium_medium_795,34 ;3201;43052;True;Approved
13143;37_OHM Cycles_low_medium_1793,43 ;2464;43095;False;Approved
13144;27_Trek Bicycles_low_medium_1057,51 ;2805;42783;False;Approved
13145;58_OHM Cycles_medium_medium_912,52 ;2164;42933;False;Approved
13146;1_Giant Bicycles_medium_medium_1403,5 ;1900;43032;False;Approved
13147;1_Giant Bicycles_medium_medium_1403,5 ;1991;43028;True;Approved
13148;3_Trek Bicycles_medium_large_2091,47 ;95;43061;False;Approved
13149;39_Giant Bicycles_medium_large_1812,75 ;2412;42853;True;Approved
13150;50_Giant Bicycles_medium_medium_642,7 ;2739;42765;True;Approved
13151;33_Giant Bicycles_medium_small_1311,44 ;1278;43035;True;Approved
13152;90_Solex_low_medium_945,04 ;2239;43067;True;Approved
13153;66_Giant Bicycles_low_small_590,26 ;307;43084;False;Approved
13154;27_Trek Bicycles_medium_medium_499,53 ;2607;42746;True;Approved
13155;62_Solex_medium_medium_478,16 ;233;42941;False;Approved
13156;38_Trek Bicycles_medium_large_2091,47 ;887;42943;False;Approved
13157;38_Solex_medium_medium_1577,53 ;3116;42783;True;Approved
13158;44_WeareA2B_medium_medium_1769,64 ;1881;42813;True;Approved
13159;79_Norco Bicycles_medium_medium_1555,58 ;2906;42982;True;Approved
13160;2_Solex_medium_medium_71,49 ;2163;42834;False;Approved
13161;54_WeareA2B_medium_medium_1807,45 ;2865;42945;False;Approved
13162;64_Trek Bicycles_medium_large_1469,44 ;3089;42834;True;Approved
13163;57_WeareA2B_medium_large_1890,39 ;2321;42890;False;Approved
13164;27_Trek Bicycles_medium_medium_499,53 ;198;43005;True;Approved
13165;24_Solex_medium_large_1777,8 ;261;42807;False;Approved
13166;20_Trek Bicycles_medium_small_1775,81 ;383;42928;True;Approved
13167;74_WeareA2B_medium_medium_1228,07 ;3364;42849;False;Approved
13168;21_WeareA2B_medium_medium_1466,68 ;2444;42886;False;Approved
13169;11_Trek Bicycles_medium_small_1775,81 ;1817;42802;True;Approved
13170;51_OHM Cycles_high_medium_2005,66 ;702;42780;True;Approved
13171;0_OHM Cycles_medium_medium_235,63 ;3372;43036;True;Approved
13172;84_Giant Bicycles_medium_medium_792,9 ;1519;43091;True;Approved
13173;3_Trek Bicycles_medium_large_2091,47 ;195;42823;True;Approved
13174;41_Norco Bicycles_low_medium_958,74 ;537;43050;True;Approved
13175;58_OHM Cycles_medium_medium_912,52 ;224;42955;True;Approved
13176;0_Trek Bicycles_medium_medium_533,51 ;3239;43024;False;Approved
13177;53_OHM Cycles_medium_medium_795,34 ;702;43037;False;Approved
13178;57_WeareA2B_medium_large_1890,39 ;1289;42798;True;Approved
13179;37_OHM Cycles_low_medium_1793,43 ;2179;42852;True;Approved
13180;41_Norco Bicycles_low_medium_958,74 ;637;42786;False;Approved
13181;60_Giant Bicycles_high_small_1977,36 ;823;42884;True;Approved
13182;58_OHM Cycles_medium_medium_912,52 ;2150;42902;False;Approved
13183;14_Trek Bicycles_medium_small_1386,84 ;85;42832;True;Approved
13184;54_WeareA2B_medium_medium_1292,84 ;346;42877;False;Approved
13185;9_Norco Bicycles_medium_small_1216,14 ;1011;42857;False;Approved
13186;74_WeareA2B_medium_medium_1762,96 ;477;42850;True;Approved
13187;22_WeareA2B_medium_medium_60,34 ;997;42776;False;Approved
13188;68_OHM Cycles_medium_medium_1636,9 ;2542;43056;False;Approved
13189;70_Trek Bicycles_high_medium_495,72 ;2593;42928;False;Approved
13190;29_WeareA2B_medium_medium_1065,03 ;1874;42988;False;Approved
13191;3_Trek Bicycles_medium_large_2091,47 ;3406;42863;True;Approved
13192;82_Norco Bicycles_high_medium_1148,64 ;1195;43080;False;Approved
13193;25_OHM Cycles_high_medium_2005,66 ;1577;42872;True;Approved
13194;85_WeareA2B_medium_medium_1228,07 ;451;42758;True;Approved
13195;50_WeareA2B_medium_small_175,89 ;902;43085;False;Approved
13196;76_WeareA2B_low_medium_642,31 ;418;42985;True;Approved
13197;69_Norco Bicycles_medium_large_1240,31 ;1565;43036;True;Approved
13198;18_Norco Bicycles_high_medium_1148,64 ;748;42847;False;Approved
13199;63_WeareA2B_medium_medium_1992,93 ;936;42985;True;Approved
13200;96_WeareA2B_low_small_1172,78 ;2874;42756;False;Approved
13201;1_Giant Bicycles_medium_large_1873,97 ;1213;42771;True;Approved
13202;80_OHM Cycles_low_medium_1073,07 ;2913;42790;False;Approved
13203;66_Giant Bicycles_low_small_590,26 ;1177;42965;True;Approved
13204;43_Norco Bicycles_medium_medium_1555,58 ;887;42761;False;Approved
13205;10_WeareA2B_medium_medium_1466,68 ;931;42751;True;Approved
13206;21_Solex_medium_large_1071,23 ;1084;42900;False;Approved
13207;38_Trek Bicycles_medium_large_2091,47 ;2106;43096;True;Approved
13208;57_WeareA2B_medium_large_1890,39 ;3374;43098;False;Approved
13209;0_OHM Cycles_high_medium_227,88 ;2180;42809;True;Approved
13210;9_OHM Cycles_medium_medium_742,54 ;1709;42964;False;Approved
13211;16_Norco Bicycles_high_small_1661,92 ;2716;42752;False;Approved
13212;23_Norco Bicycles_low_small_688,63 ;2624;42783;;Approved
13213;85_WeareA2B_medium_medium_752,64 ;1550;42850;True;Approved
13214;18_Solex_medium_medium_575,27 ;1229;42778;True;Approved
13215;67_Norco Bicycles_medium_medium_544,05 ;2206;42912;True;Approved
13216;30_OHM Cycles_medium_medium_1227,34 ;1351;43072;False;Approved
13217;0_Trek Bicycles_high_medium_358,39 ;228;42816;False;Approved
13218;67_Solex_medium_large_1071,23 ;2110;42968;True;Cancelled
13219;38_Trek Bicycles_medium_large_2091,47 ;945;42980;False;Approved
13220;82_Norco Bicycles_high_medium_1148,64 ;490;42792;False;Approved
13221;83_Solex_medium_large_2083,94 ;1682;43017;True;Approved
13222;74_WeareA2B_medium_medium_1228,07 ;446;42970;False;Approved
13223;44_WeareA2B_medium_medium_1769,64 ;1887;43056;;Approved
13224;61_OHM Cycles_low_medium_71,16 ;863;42890;True;Approved
13225;25_Giant Bicycles_medium_medium_1538,99 ;464;42893;True;Approved
13226;41_Solex_medium_medium_416,98 ;1906;43098;True;Approved
13227;82_Norco Bicycles_high_medium_1148,64 ;1792;42858;False;Approved
13228;3_Trek Bicycles_medium_large_2091,47 ;3419;42795;False;Approved
13229;54_WeareA2B_medium_medium_1292,84 ;3057;42909;True;Approved
13230;61_OHM Cycles_low_medium_71,16 ;56;42789;False;Approved
13231;98_Trek Bicycles_high_medium_358,39 ;3457;42869;False;Approved
13232;80_OHM Cycles_low_medium_1073,07 ;1801;42817;True;Approved
13233;72_Norco Bicycles_medium_medium_360,4 ;542;42779;True;Approved
13234;15_Norco Bicycles_low_medium_958,74 ;718;43065;True;Approved
13235;87_Giant Bicycles_high_medium_1179 ;2082;42966;True;Approved
13236;82_Giant Bicycles_medium_medium_1538,99 ;855;42913;False;Approved
13237;32_Giant Bicycles_medium_medium_642,7 ;1134;42792;True;Approved
13238;59_WeareA2B_medium_small_1415,01 ;1408;43067;True;Approved
13239;20_Trek Bicycles_medium_small_1775,81 ;1938;42790;True;Approved
13240;55_Trek Bicycles_medium_large_1894,19 ;3131;43082;False;Approved
13241;87_OHM Cycles_medium_medium_1636,9 ;1749;42890;True;Approved
13242;72_OHM Cycles_medium_medium_912,52 ;3086;42891;False;Approved
13243;75_Giant Bicycles_medium_large_1873,97 ;2507;42897;False;Approved
13244;26_WeareA2B_medium_medium_1992,93 ;317;42880;False;Approved
13245;0_Norco Bicycles_medium_medium_544,05 ;1356;43076;False;Approved
13246;28_Norco Bicycles_medium_small_1216,14 ;619;43003;False;Approved
13247;16_Norco Bicycles_high_small_1661,92 ;1542;42781;True;Approved
13248;53_Giant Bicycles_high_medium_1274,93 ;420;42812;True;Approved
13249;15_Norco Bicycles_low_medium_958,74 ;3284;42761;False;Approved
13250;0_OHM Cycles_high_large_12,01 ;1034;42742;True;Approved
13251;94_Giant Bicycles_medium_large_1635,3 ;2185;42963;True;Approved
13252;21_Solex_medium_large_1071,23 ;1692;42852;True;Approved
13253;49_Trek Bicycles_medium_medium_533,51 ;3202;42965;True;Approved
13254;79_Norco Bicycles_medium_medium_1555,58 ;510;43040;True;Approved
13255;81_Norco Bicycles_medium_small_586,45 ;44;43064;False;Approved
13256;90_Norco Bicycles_low_medium_363,01 ;2708;42908;True;Approved
13257;3_Trek Bicycles_medium_large_2091,47 ;3059;42795;True;Approved
13258;86_OHM Cycles_medium_medium_235,63 ;3337;43093;True;Approved
13259;64_Giant Bicycles_high_small_1977,36 ;2698;42918;True;Approved
13260;89_Giant Bicycles_medium_large_1812,75 ;793;43076;True;Approved
13261;88_Norco Bicycles_medium_medium_1198,46 ;2511;42760;False;Approved
13262;87_Giant Bicycles_high_medium_1179 ;3032;42759;True;Approved
13263;11_Giant Bicycles_high_medium_1274,93 ;2222;42949;True;Approved
13264;95_Giant Bicycles_medium_large_569,56 ;2353;42740;False;Approved
13265;73_Solex_medium_medium_1945,43 ;339;42921;True;Approved
13266;4_Giant Bicycles_high_medium_1129,13 ;8;43012;False;Approved
13267;3_Trek Bicycles_medium_large_2091,47 ;2308;42958;False;Approved
13268;38_Solex_medium_medium_1577,53 ;1766;42892;False;Approved
13269;30_OHM Cycles_medium_medium_1227,34 ;2204;42816;True;Approved
13270;2_Solex_medium_medium_71,49 ;785;42905;False;Approved
13271;85_WeareA2B_medium_medium_1228,07 ;672;43049;False;Approved
13272;53_OHM Cycles_medium_medium_795,34 ;3477;42793;False;Approved
13273;58_OHM Cycles_medium_medium_912,52 ;1537;43022;False;Approved
13274;4_Giant Bicycles_high_medium_1129,13 ;2042;42995;False;Approved
13275;77_Norco Bicycles_medium_large_1240,31 ;1361;43054;False;Approved
13276;31_WeareA2B_medium_medium_752,64 ;566;42793;False;Approved
13277;3_Trek Bicycles_medium_large_2091,47 ;363;42785;True;Approved
13278;93_WeareA2B_medium_medium_1065,03 ;3399;43062;True;Approved
13279;85_WeareA2B_medium_medium_752,64 ;2925;43006;False;Approved
13280;48_WeareA2B_medium_medium_1762,96 ;2856;43049;False;Approved
13281;38_Solex_medium_medium_1577,53 ;1158;42896;True;Approved
13282;39_Giant Bicycles_medium_large_1812,75 ;2269;42892;False;Approved
13283;43_Solex_medium_medium_1151,96 ;2111;42991;False;Approved
13284;45_Solex_medium_medium_441,49 ;1205;42767;;Approved
13285;47_Trek Bicycles_low_small_1720,7 ;3;42982;False;Approved
13286;0_Giant Bicycles_medium_medium_230,91 ;1711;42917;True;Approved
13287;63_Solex_medium_medium_1483,2 ;495;42784;False;Approved
13288;20_Trek Bicycles_medium_small_1775,81 ;1267;42816;True;Approved
13289;57_WeareA2B_medium_large_1890,39 ;1272;42941;False;Approved
13290;67_Norco Bicycles_medium_medium_544,05 ;2648;43064;False;Approved
13291;95_Giant Bicycles_medium_large_569,56 ;1317;43089;False;Approved
13292;52_Solex_medium_large_1777,8 ;1357;42969;;Approved
13293;15_WeareA2B_medium_medium_1292,84 ;1973;42814;False;Approved
13294;64_Trek Bicycles_medium_large_1469,44 ;2044;42969;False;Approved
13295;19_OHM Cycles_high_large_12,01 ;2167;42953;True;Approved
